Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    3976/427919      std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition_pivot<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [9]
                0.00    0.00    7128/427919      void std::__move_median_to_first<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [16]
                0.00    0.00    9985/427919      void std::__unguarded_insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [15]
                0.00    0.00   20000/427919      std::_Deque_iterator<Point*, Point*&, Point**> std::__min_element<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) [21]
                0.00    0.00   22893/427919      std::operator+(std::_Deque_iterator<Point*, Point*&, Point**> const&, long) [49]
                0.00    0.00   29899/427919      std::deque<Point*, std::allocator<Point*> >::end() [43]
                0.00    0.00   40558/427919      void std::__unguarded_linear_insert<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [14]
                0.00    0.00  288446/427919      std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [11]
[31]     0.0    0.00    0.00  427919         std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator(std::_Deque_iterator<Point*, Point*&, Point**> const&) [31]
-----------------------------------------------
                0.00    0.00  306276/306276      comparePolar(Point*, Point*, Point&) [4]
[32]     0.0    0.00    0.00  306276         std::atan2(float, float) [32]
-----------------------------------------------
                0.00    0.00   10000/124736      std::deque<Point*, std::allocator<Point*> >::push_back(Point*&&) [62]
                0.00    0.00   40558/124736      void std::__unguarded_linear_insert<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [14]
                0.00    0.00   74178/124736      std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Point*> >, std::is_move_constructible<Point*>, std::is_move_assignable<Point*> >::value, void>::type std::swap<Point*>(Point*&, Point*&) [45]
[33]     0.0    0.00    0.00  124736         std::remove_reference<Point*&>::type&& std::move<Point*&>(Point*&) [33]
-----------------------------------------------
                0.00    0.00   29892/111429      std::deque<Point*, std::allocator<Point*> >::back() [44]
                0.00    0.00   30559/111429      void std::__unguarded_linear_insert<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [14]
                0.00    0.00   50978/111429      std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [11]
[34]     0.0    0.00    0.00  111429         std::_Deque_iterator<Point*, Point*&, Point**>::operator--() [34]
                0.00    0.00    1399/3678        std::_Deque_iterator<Point*, Point*&, Point**>::_M_set_node(Point***) [71]
-----------------------------------------------
                0.00    0.00      15/108021      void std::__insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [17]
                0.00    0.00    9984/108021      void std::__unguarded_insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [15]
                0.00    0.00   10000/108021      convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
                0.00    0.00   10000/108021      main [1]
                0.00    0.00   10000/108021      std::_Deque_iterator<Point*, Point*&, Point**> std::__min_element<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) [21]
                0.00    0.00   68022/108021      std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [11]
[35]     0.0    0.00    0.00  108021         std::_Deque_iterator<Point*, Point*&, Point**>::operator++() [35]
                0.00    0.00    1675/3678        std::_Deque_iterator<Point*, Point*&, Point**>::_M_set_node(Point***) [71]
-----------------------------------------------
                0.00    0.00       6/71759       std::_Deque_base<Point*, std::allocator<Point*> >::_M_initialize_map(unsigned long) [119]
                0.00    0.00     159/71759       std::_Deque_base<Point*, std::allocator<Point*> >::_M_deallocate_node(Point**) [79]
                0.00    0.00     159/71759       std::_Deque_base<Point*, std::allocator<Point*> >::_M_allocate_node() [78]
                0.00    0.00   71435/71759       std::_Deque_iterator<Point*, Point*&, Point**>::_S_buffer_size() [37]
[36]     0.0    0.00    0.00   71759         std::__deque_buf_size(unsigned long) [36]
-----------------------------------------------
                0.00    0.00    3678/71435       std::_Deque_iterator<Point*, Point*&, Point**>::_M_set_node(Point***) [71]
                0.00    0.00   24730/71435       std::_Deque_iterator<Point*, Point*&, Point**>::operator+=(long) [48]
                0.00    0.00   43027/71435       std::operator-(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [38]
[37]     0.0    0.00    0.00   71435         std::_Deque_iterator<Point*, Point*&, Point**>::_S_buffer_size() [37]
                0.00    0.00   71435/71759       std::__deque_buf_size(unsigned long) [36]
-----------------------------------------------
                0.00    0.00       1/43027       void std::__sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [7]
                0.00    0.00       1/43027       void std::__final_insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [12]
                0.00    0.00     994/43027       std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition_pivot<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [9]
                0.00    0.00    1989/43027       void std::__introsort_loop<std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [10]
                0.00    0.00   40042/43027       std::deque<Point*, std::allocator<Point*> >::size() const [39]
[38]     0.0    0.00    0.00   43027         std::operator-(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [38]
                0.00    0.00   43027/71435       std::_Deque_iterator<Point*, Point*&, Point**>::_S_buffer_size() [37]
-----------------------------------------------
                0.00    0.00       1/40042       polygonArea(std::deque<Point*, std::allocator<Point*> >&) [22]
                0.00    0.00     156/40042       void std::deque<Point*, std::allocator<Point*> >::_M_push_back_aux<Point*>(Point*&&) [86]
                0.00    0.00   39885/40042       convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
[39]     0.0    0.00    0.00   40042         std::deque<Point*, std::allocator<Point*> >::size() const [39]
                0.00    0.00   40042/43027       std::operator-(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [38]
-----------------------------------------------
                0.00    0.00       1/40006       std::_Deque_iterator<Point*, Point*&, Point**> std::__min_element<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) [21]
                0.00    0.00       1/40006       void std::__insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [17]
                0.00    0.00   40004/40006       std::operator!=(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [41]
[40]     0.0    0.00    0.00   40006         std::operator==(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [40]
-----------------------------------------------
                0.00    0.00       1/40004       void std::__sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [7]
                0.00    0.00      16/40004       void std::__insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [17]
                0.00    0.00    9985/40004       void std::__unguarded_insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [15]
                0.00    0.00   10000/40004       std::_Deque_iterator<Point*, Point*&, Point**> std::__min_element<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) [21]
                0.00    0.00   10001/40004       convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
                0.00    0.00   10001/40004       main [1]
[41]     0.0    0.00    0.00   40004         std::operator!=(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [41]
                0.00    0.00   40004/40006       std::operator==(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [40]
